# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.373895      9.117079  1
      0.391699      9.242679  1
      0.409504      9.375079  1
      0.427308      9.513979  1
      0.445113      9.659379  1
      0.462917      9.810879  1
      0.480722      9.968379  1
      0.498526     10.131579  1
      0.516331     10.300279  1
      0.534135     10.474079  1
      0.551940     10.652679  1
      0.569744     10.835679  1
      0.587549     11.022779  1
      0.605353     11.213379  1
      0.623158     11.406979  1
      0.640962     11.603079  1
      0.658767     11.800979  1
      0.676571     11.999879  1
      0.694376     12.198779  1
      0.712180     12.396579  1
      0.729985     12.588179  1
      0.747789     12.685379  1
      0.765594     12.783879  1
      0.783398     12.882179  1
      0.801203     12.776779  1
      0.819007     12.687379  1
      0.836812     12.615479  1
      0.854616     12.562679  1
      0.872421     12.530079  1
      0.890225     12.518679  1
      0.899127     12.521879  1
      0.908029     12.530679  1
      0.916931     12.545179  1
      0.925833     12.565379  1
      0.934736     12.591379  1
      0.943638     12.623179  1
      0.952540     12.660679  1
      0.961442     12.610079  1
      0.970344     12.452379  1
      0.979246     12.288979  1
      0.988148     12.120879  1
      0.997050     11.948979  1
      1.005952     11.773979  1
      1.014854     11.596479  1
      1.023756     11.417179  1
      1.032658     11.236579  1
      1.041560     11.055179  1
      1.050462     10.873379  1
      1.059364     10.691679  1
      1.068266     10.510479  1
      1.077168     10.330079  1
      1.086070     10.150879  1
      1.094973      9.973279  1
      1.103875      9.797779  1
      1.112777      9.624479  1
      1.121679      9.453879  1
      1.130581      9.286379  1
      1.139483      9.122279  1
      1.148385      8.961979  1
      1.157287      8.805779  1
      1.166189      8.654079  1
      1.175091      8.507379  1
      1.183993      8.365779  1
      1.192895      8.229879  1
      1.201797      8.099979  1
      1.210699      7.976279  1
      1.219601      7.859379  1
      1.228503      7.749479  1
      1.237405      7.646979  1
      1.246308      7.552079  1
      1.255210      7.465179  1
      1.264112      7.386679  1
      1.273014      7.316579  1
      1.281916      7.255379  1
      1.290818      7.203179  1
      1.299720      7.160179  1
      1.308622      7.126579  1
      1.317524      7.102479  1
